Water Body,Sample Date,Chl_a,DIN,DKN,NH3N,NH4N,NOxN,NO2N,NO3N,PN,PON,TDN,TKN,TN,TON,DON,DIP,DRP,TDP,TIP,TP,TRP,TPP,BOD,COD,O2_Dis,PV,TDS,TS,TSS,FDS,FS,VDS,VS,TRANS,TURB,TEMP,pH
LAGO KASUMIGAURA,1985-03-06,0.102,,,0.009,,0.747,,,,,,,1.78,,,,0.002,0.014,,0.072,,5.8e-05,,8.8,13.3,,,,16.5,,,,,0.85,,6.1,9.1
LAGO KASUMIGAURA,1985-04-10,0.161,,,0.023,,0.41,,,,,,,1.443,,,,0.003,0.015,,0.091,,7.6e-05,,10.0,11.3,,,,20.1,,,,,0.65,,13.7,9.7
LAGO KASUMIGAURA,1985-05-08,0.167,,,0.012,,0.109,,,,,,,1.468,,,,0.004,0.016,,0.111,,9.5e-05,,11.7,9.2,,,,19.4,,,,,0.6,,19.1,9.5
LAGO KASUMIGAURA,1985-06-12,0.079,,,0.395,,0.041,,,,,,,1.535,,,,0.012,0.04,,0.12,,8e-05,,8.3,5.3,,,,11.2,,,,,0.8,,21.2,7.6
LAGO KASUMIGAURA,1985-07-10,0.081,,,0.019,,1.55,,,,,,,2.781,,,,0.002,0.016,,0.069,,5.3e-05,,8.0,9.8,,,,15.3,,,,,0.65,,23.8,9.1
LAGO KASUMIGAURA,1985-08-07,0.096,,,0.01,,0.002,,,,,,,1.297,,,,0.116,0.139,,0.287,,0.000148,,11.8,6.4,,,,40.6,,,,,0.35,,29.8,9.3
LAGO KASUMIGAURA,1985-09-10,0.087,,,0.021,,0.2,,,,,,,1.27,,,,0.01,0.033,,0.128,,9.5e-05,,9.3,5.8,,,,24.8,,,,,0.65,,27.4,8.7
LAGO KASUMIGAURA,1985-10-02,0.091,,,0.013,,0.453,,,,,,,1.625,,,,0.009,0.031,,0.256,,0.000225,,8.8,10.6,,,,29.0,,,,,0.5,,20.7,9.1
LAGO KASUMIGAURA,1985-11-06,0.053,,,0.122,,0.058,,,,,,,1.438,,,,0.003,0.015,,0.082,,6.7e-05,,6.8,8.1,,,,19.1,,,,,0.65,,15.4,7.8
LAGO KASUMIGAURA,1985-12-12,0.057,,,0.013,,0.747,,,,,,,1.513,,,,0.002,0.016,,0.069,,5.3e-05,,6.6,10.1,,,,14.2,,,,,1.1,,8.3,8.6
LAGO KASUMIGAURA,1986-01-08,0.039,,,0.046,,0.827,,,,,,,1.458,,,,0.001,0.014,,0.053,,3.9e-05,,6.1,11.4,,,,7.5,,,,,1.2,,4.1,8.7
LAGO KASUMIGAURA,1986-02-05,0.017,,,0.043,,0.506,,,,,,,1.123,,,,0.001,0.014,,0.043,,2.9e-05,,5.2,12.5,,,,5.1,,,,,1.8,,3.4,7.8
LAGO KASUMIGAURA,1986-03-05,0.026,,,0.01,,0.382,,,,,,,1.124,,,,0.003,0.016,,0.065,,4.9000000000000005e-05,,6.5,13.1,,,,12.7,,,,,0.85,,5.5,8.2
LAGO KASUMIGAURA,1986-04-09,0.2,,,0.012,,0.591,,,,,,,1.446,,,,0.004,0.019,,0.135,,0.000116,,13.2,11.8,,,,24.9,,,,,0.75,,11.9,9.1
LAGO KASUMIGAURA,1986-05-07,0.128,,,0.012,,0.05,,,,,,,1.219,,,,0.002,0.02,,0.095,,7.5e-05,,9.9,,,,,16.9,,,,,0.85,,19.0,
LAGO KASUMIGAURA,1986-06-11,0.132,,,0.016,,0.002,,,,,,,1.282,,,,0.003,0.02,,0.13,,0.00011,,11.4,10.6,,,,29.9,,,,,0.6,,21.0,9.2
LAGO KASUMIGAURA,1986-07-09,0.189,,,0.021,,0.092,,,,,,,1.674,,,,0.004,0.021,,0.118,,9.7e-05,,11.2,10.4,,,,18.5,,,,,0.45,,22.4,9.2
LAGO KASUMIGAURA,1986-08-06,0.067,,,0.026,,0.272,,,,,,,1.301,,,,0.091,0.107,,0.406,,0.000299,,8.7,7.9,,,,24.2,,,,,0.45,,26.6,9.9
LAGO KASUMIGAURA,1986-09-10,0.28,,,0.012,,0.003,,,,,,,2.734,,,,0.063,0.084,,0.291,,0.000207,,17.7,12.6,,,,53.9,,,,,0.25,,26.6,9.9
LAGO KASUMIGAURA,1986-10-09,0.063,,,0.02,,0.863,,,,,,,2.162,,,,0.057,0.077,,0.193,,0.000116,,10.7,,,,,38.9,,,,,0.45,,19.6,
LAGO KASUMIGAURA,1986-11-12,0.049,,,0.118,,1.228,,,,,,,2.241,,,,0.008,0.024,,0.104,,8e-05,,10.1,9.9,,,,42.0,,,,,0.45,,13.3,7.8
LAGO KASUMIGAURA,1986-12-10,0.109,,,0.008,,0.978,,,,,,,1.821,,,,0.002,0.018,,0.079,,6.1e-05,,8.8,13.6,,,,23.3,,,,,0.65,,7.8,9.2
LAGO KASUMIGAURA,1987-01-07,0.103,,,0.021,,0.742,,,,,,,1.677,,,,0.002,0.016,,0.067,,5.1e-05,,8.4,13.5,,,,16.4,,,,,1.1,,6.2,9.4
LAGO KASUMIGAURA,1987-02-13,0.019,,,0.016,,0.693,,,,,,,1.57,,,,0.003,0.013,,0.074,,6.1e-05,,6.8,12.4,,,,23.5,,,,,0.7,,7.5,
LAGO KASUMIGAURA,1987-03-04,0.091,,,0.015,,0.491,,,,,,,1.408,,,,0.004,0.014,,0.075,,6.1e-05,,8.8,13.2,,,,26.0,,,,,0.7,,5.9,9.0
LAGO KASUMIGAURA,1987-04-15,0.094,,,0.01,,0.191,,,,,,,1.275,,,,0.006,0.023,,0.126,,0.000103,,9.2,11.9,,,,27.8,,,,,0.35,,12.9,9.3
LAGO KASUMIGAURA,1987-05-13,0.046,,,0.013,,0.002,,,,,,,0.855,,,,0.007,0.024,,0.096,,7.199999999999999e-05,,7.6,10.8,,,,26.3,,,,,0.65,,19.6,8.0
LAGO KASUMIGAURA,1987-06-10,0.036,,,0.149,,0.017,,,,,,,0.989,,,,0.014,0.023,,0.076,,5.3e-05,,7.4,6.6,,,,13.0,,,,,0.85,,24.1,8.0
LAGO KASUMIGAURA,1987-07-08,0.057,,,0.066,,0.003,,,,,,,0.931,,,,0.002,0.019,,0.093,,7.4e-05,,11.3,8.5,,,,16.4,,,,,1.0,,23.8,8.5
LAGO KASUMIGAURA,1987-08-05,0.069,,,0.173,,0.01,,,,,,,1.168,,,,0.014,0.03,,0.115,,8.5e-05,,10.1,7.8,,,,21.1,,,,,0.55,,26.2,8.4
LAGO KASUMIGAURA,1987-09-09,0.089,,,0.081,,0.157,,,,,,,1.973,,,,0.019,0.034,,0.135,,0.000101,,13.0,11.3,,,,22.9,,,,,0.2,,26.9,9.1
LAGO KASUMIGAURA,1987-10-14,0.116,,,0.011,,0.062,,,,,,,1.665,,,,0.001,0.014,,0.126,,0.000112,,11.4,,,,,31.0,,,,,0.35,,19.4,9.5
LAGO KASUMIGAURA,1987-11-11,0.06,,,0.122,,0.26,,,,,,,1.721,,,,0.004,0.018,,0.131,,0.00011300000000000001,,8.1,11.2,,,,27.7,,,,,0.45,,12.1,7.1
LAGO KASUMIGAURA,1987-12-09,0.079,,,0.028,,0.029,,,,,,,1.456,,,,0.002,0.012,,0.097,,8.5e-05,,9.5,12.8,,,,16.7,,,,,0.65,,6.7,9.0
LAGO KASUMIGAURA,1988-01-13,0.055,,,0.087,,0.655,,,,,,,1.794,,,,0.001,0.011,,0.067,,5.6e-05,,9.8,12.3,,,,19.5,,,,,1.0,,5.8,8.6
LAGO KASUMIGAURA,1988-02-10,0.028,,,0.149,,0.596,,,,,,,1.408,,,,0.004,0.012,,0.047,,3.5000000000000004e-05,,7.7,12.8,,,,10.7,,,,,1.2,,4.6,
LAGO KASUMIGAURA,1988-03-09,0.03,,,0.019,,0.37,,,,,,,1.057,,,,0.003,0.007,,0.037,,2.9999999999999997e-05,,5.0,11.6,,,,13.6,,,,,1.2,,6.7,
LAGO KASUMIGAURA,1988-04-14,0.082,,,0.009,,0.004,,,,,,,1.082,,,,0.002,0.006,,0.058,,5.2e-05,,9.2,14.0,,,,21.1,,,,,0.85,,13.4,9.4
LAGO KASUMIGAURA,1988-05-10,0.1,,,0.008,,0.002,,,,,,,1.069,,,,0.001,0.012,,0.118,,0.000106,,12.0,11.9,,,,24.4,,,,,0.65,,17.9,9.1
LAGO KASUMIGAURA,1988-06-08,0.079,,,0.012,,0.002,,,,,,,0.99,,,,0.004,0.018,,0.098,,8e-05,,10.5,13.9,,,,19.3,,,,,0.75,,24.8,9.1
LAGO KASUMIGAURA,1988-07-13,0.118,,,0.044,,0.008,,,,,,,1.534,,,,0.002,0.015,,0.133,,0.000118,,11.3,4.6,,,,19.2,,,,,0.6,,24.8,8.6
LAGO KASUMIGAURA,1988-08-10,0.074,,,0.37,,0.249,,,,,,,2.051,,,,0.02,0.045,,0.114,,6.900000000000001e-05,,10.6,6.6,,,,17.9,,,,,0.7,,28.1,8.6
LAGO KASUMIGAURA,1988-09-14,0.063,,,0.033,,1.121,,,,,,,2.231,,,,0.01,0.029,,0.109,,8e-05,,8.1,7.8,,,,32.4,,,,,0.65,,24.6,7.8
LAGO KASUMIGAURA,1988-10-12,0.057,,,0.009,,1.965,,,,,,,2.795,,,,0.001,0.012,,0.086,,7.4e-05,,7.8,,,,,23.3,,,,,0.65,,19.0,8.2
LAGO KASUMIGAURA,1988-11-09,0.08,,,0.015,,1.591,,,,,,,2.897,,,,0.002,0.012,,0.103,,9.1e-05,,8.2,12.7,,,,27.4,,,,,0.7,,13.4,9.2
LAGO KASUMIGAURA,1988-12-07,0.019,,,0.03,,1.22,,,,,,,1.824,,,,0.002,0.015,,0.05,,3.5000000000000004e-05,,5.0,12.0,,,,9.9,,,,,1.5,,9.4,8.3
LAGO KASUMIGAURA,1989-01-11,0.001,,,0.035,,0.925,,,,,,,1.948,,,,0.032,0.044,,0.051,,7e-06,,3.6,9.0,,,,2.3,,,,,3.8,,6.3,7.5
LAGO KASUMIGAURA,1989-02-08,0.017,,,0.114,,1.145,,,,,,,1.936,,,,0.002,0.017,,0.037,,2e-05,,5.1,11.5,,,,6.6,,,,,1.9,,5.9,8.0
LAGO KASUMIGAURA,1989-03-09,0.014,,,0.025,,0.945,,,,,,,1.428,,,,0.002,0.011,,0.036,,2.5e-05,,4.4,4.5,,,,6.5,,,,,1.7,,8.8,7.5
LAGO KASUMIGAURA,1989-04-12,0.01,,,0.063,,1.254,,,,,,,1.906,,,,0.01,0.014,,0.048,,3.4e-05,,5.1,8.5,,,,6.2,,,,,1.8,,14.8,7.3
LAGO KASUMIGAURA,1989-05-10,0.062,,,0.026,,0.552,,,,,,,1.37,,,,0.001,0.014,,0.057,,4.2999999999999995e-05,,7.4,13.4,,,,13.1,,,,,1.0,,18.3,9.2
LAGO KASUMIGAURA,1989-06-14,0.107,,,0.019,,0.002,,,,,,,1.208,,,,0.002,0.023,,0.128,,0.00010499999999999999,,10.1,12.8,,,,24.3,,,,,0.5,,20.7,9.1
LAGO KASUMIGAURA,1989-07-12,0.114,,,0.021,,0.099,,,,,,,2.086,,,,0.001,0.015,,0.129,,0.000114,,10.9,11.7,,,,22.3,,,,,0.5,,24.4,9.0
LAGO KASUMIGAURA,1989-08-09,0.054,,,0.058,,0.503,,,,,,,1.819,,,,0.043,0.061,,0.122,,6.1e-05,,9.4,11.7,,,,17.3,,,,,0.55,,27.2,8.6
LAGO KASUMIGAURA,1989-09-06,0.121,,,0.084,,0.286,,,,,,,2.104,,,,0.052,0.075,,0.173,,9.800000000000001e-05,,13.3,9.1,,,,31.4,,,,,0.4,,26.2,8.0
LAGO KASUMIGAURA,1989-10-11,0.034,,,0.021,,1.311,,,,,,,2.334,,,,0.039,0.063,,0.126,,6.3e-05,,8.7,7.7,,,,23.3,,,,,0.55,,18.4,7.2
LAGO KASUMIGAURA,1989-11-08,0.056,,,0.047,,1.333,,,,,,,2.085,,,,0.001,0.014,,0.091,,7.7e-05,,7.9,8.1,,,,21.4,,,,,0.65,,16.6,8.6
LAGO KASUMIGAURA,1989-12-13,0.011,,,0.051,,1.269,,,,,,,1.993,,,,0.005,0.022,,0.087,,6.500000000000001e-05,,5.5,8.5,,,,8.7,,,,,1.6,,8.6,8.4
LAGO KASUMIGAURA,1990-01-10,0.003,,,0.378,,1.378,,,,,,,2.253,,,,0.026,0.035,,0.056,,2.1000000000000002e-05,,4.0,12.3,,,,3.9,,,,,2.1,,5.1,7.6
LAGO KASUMIGAURA,1990-02-07,0.016,,,0.194,,1.169,,,,,,,1.827,,,,0.002,0.015,,0.032,,1.7e-05,,4.8,13.0,,,,5.5,,,,,1.9,,3.7,8.2
LAGO KASUMIGAURA,1990-03-14,0.028,,,0.015,,0.983,,,,,,,1.803,,,,0.002,0.017,,0.074,,5.7e-05,,6.5,11.1,,,,18.7,,,,,0.65,,9.8,8.6
LAGO KASUMIGAURA,1990-04-11,0.061,,,0.036,,0.612,,,,,,,1.532,,,,0.004,0.017,,0.073,,5.6e-05,,8.9,12.5,,,,15.7,,,,,0.75,,14.8,9.3
LAGO KASUMIGAURA,1990-05-09,0.08,,,0.015,,0.331,,,,,,,2.287,,,,0.001,0.012,,0.094,,8.2e-05,,9.2,13.1,,,,16.7,,,,,0.7,,18.5,9.5
LAGO KASUMIGAURA,1990-06-13,0.073,,,0.022,,0.001,,,,,,,1.033,,,,0.001,0.016,,0.102,,8.599999999999999e-05,,9.0,10.1,,,,20.7,,,,,0.6,,24.3,8.7
LAGO KASUMIGAURA,1990-07-11,0.095,,,0.015,,0.001,,,,,,,1.218,,,,0.013,0.026,,0.127,,0.000101,,10.1,8.6,,,,20.7,,,,,0.55,,22.9,
LAGO KASUMIGAURA,1990-08-08,0.099,,,0.016,,0.001,,,,,,,1.561,,,,0.01,0.072,,0.182,,0.00011,,11.6,9.8,,,,24.7,,,,,0.45,,28.8,9.0
LAGO KASUMIGAURA,1990-09-12,0.072,,,0.021,,0.001,,,,,,,1.117,,,,0.004,0.024,,0.13,,0.000106,,12.6,9.6,,,,26.1,,,,,0.5,,26.4,8.6
LAGO KASUMIGAURA,1990-10-09,0.111,,,0.013,,0.147,,,,,,,1.62,,,,0.001,0.012,,0.142,,0.00013000000000000002,,10.4,10.3,,,,30.6,,,,,0.45,,21.2,9.0
LAGO KASUMIGAURA,1990-11-07,0.053,,,0.084,,0.601,,,,,,,1.739,,,,0.003,0.015,,0.107,,9.2e-05,,8.0,13.6,,,,19.7,,,,,0.55,,17.2,9.0
LAGO KASUMIGAURA,1990-12-12,0.091,,,0.016,,1.221,,,,,,,2.3,,,,0.001,0.013,,0.13,,0.00011700000000000001,,6.1,14.6,,,,36.2,,,,,0.45,,11.4,9.1
LAGO KASUMIGAURA,1991-01-09,0.011,,,0.266,,1.453,,,,,,,2.36,,,,0.003,0.026,,0.058,,3.2e-05,,4.5,12.3,,,,9.0,,,,,1.0,,5.3,7.7
LAGO KASUMIGAURA,1991-02-06,0.02,,,0.152,,1.125,,,,,,,1.909,,,,0.004,0.021,,0.068,,4.7e-05,,4.8,12.5,,,,15.2,,,,,0.7,,5.4,7.7
LAGO KASUMIGAURA,1991-03-13,0.034,,,0.041,,0.963,,,,,,,1.738,,,,0.003,0.013,,0.07,,5.7e-05,,6.0,10.6,,,,19.2,,,,,0.75,,8.3,7.9
LAGO KASUMIGAURA,1991-04-10,0.082,,,0.016,,0.412,,,,,,,1.469,,,,0.001,0.012,,0.087,,7.5e-05,,8.4,11.1,,,,20.8,,,,,0.6,,13.8,9.4
LAGO KASUMIGAURA,1991-05-08,0.059,,,0.021,,0.015,,,,,,,1.098,,,,0.001,0.015,,0.103,,8.8e-05,,7.4,8.6,,,,20.6,,,,,0.55,,18.1,8.8
LAGO KASUMIGAURA,1991-06-12,0.042,,,0.011,,0.002,,,,,,,0.779,,,,0.001,0.014,,0.082,,6.8e-05,,8.4,10.2,,,,15.6,,,,,1.0,,25.4,9.3
LAGO KASUMIGAURA,1991-07-10,0.098,,,0.035,,0.02,,,,,,,1.379,,,,0.017,0.033,,0.147,,0.000114,,9.1,7.6,,,,24.7,,,,,0.4,,25.9,8.6
LAGO KASUMIGAURA,1991-07-24,0.14,,,0.071,,0.002,,,,,,,,,,,0.003,0.015,,0.014,,,,,12.7,,,,22.0,,,,,0.35,,28.1,9.6
LAGO KASUMIGAURA,1991-07-30,,,,0.125,,0.001,,,,,,,1.602,,,,0.092,0.096,,0.193,,9.7e-05,,,7.5,,,,,,,,,0.45,,28.5,
LAGO KASUMIGAURA,1991-08-07,0.051,,,0.615,,0.021,,,,,,,2.128,,,,0.235,0.235,,0.334,,9.900000000000001e-05,,10.1,4.1,,,,17.2,,,,,0.55,,25.8,7.5
LAGO KASUMIGAURA,1991-08-26,0.121,,,0.028,,0.072,,,,,,,1.582,,,,0.064,0.086,,0.204,,0.000118,,,13.6,,,,26.7,,,,,0.45,,26.4,9.2
LAGO KASUMIGAURA,1991-09-11,0.038,,,0.44,,0.224,,,,,,,1.829,,,,0.123,0.136,,0.258,,0.000122,,9.5,4.8,,,,40.0,,,,,0.35,,25.8,7.2
LAGO KASUMIGAURA,1991-10-09,0.056,,,0.134,,1.688,,,,,,,2.904,,,,0.009,0.02,,0.135,,0.000115,,6.2,8.3,,,,28.7,,,,,0.45,,19.6,7.2
LAGO KASUMIGAURA,1991-10-28,,,,0.029,,2.343,,,,,,,3.274,,,,0.004,0.013,,0.071,,5.8e-05,,,9.3,,,,11.5,,,,,0.85,,16.9,7.8
LAGO KASUMIGAURA,1991-11-13,0.044,,,0.038,,2.46,,,,,,,3.308,,,,0.003,0.013,,0.093,,8e-05,,5.1,9.9,,,,24.9,,,,,0.5,,13.8,7.8
LAGO KASUMIGAURA,1991-11-27,0.041,,,0.007,,2.276,,,,,,,3.251,,,,0.002,0.01,,0.083,,7.3e-05,,,12.7,,,,24.5,,,,,0.65,,10.8,9.1
LAGO KASUMIGAURA,1991-12-11,0.073,,,0.003,,2.027,,,,,,,3.733,,,,0.002,0.009,,0.234,,0.000225,,5.9,13.2,,,,23.6,,,,,0.85,,10.3,9.1
LAGO KASUMIGAURA,1992-01-08,0.022,,,0.026,,1.754,,,,,,,2.286,,0.234,,0.002,0.014,,0.048,,3.4e-05,,4.5,12.3,,,,10.4,,,,,1.0,,5.8,8.6
LAGO KASUMIGAURA,1992-02-05,0.035,,,0.026,,1.477,,,,,,,2.253,,,,0.003,0.014,,0.053,,3.9e-05,,5.1,12.9,,,,14.1,,,,,0.9,,5.2,8.3
LAGO KASUMIGAURA,1992-03-11,0.049,,,0.019,,1.167,,,,,,,2.114,,0.379,,0.001,0.013,,0.082,,6.900000000000001e-05,,6.4,14.1,,,,22.2,,,,,0.8,,9.5,8.9
LAGO KASUMIGAURA,1992-04-08,0.048,,,0.027,,0.78,,,,,,,1.787,,0.159,,0.001,0.014,,0.089,,7.5e-05,,6.5,9.2,,,,21.8,,,,,0.75,,13.9,9.0
LAGO KASUMIGAURA,1992-05-06,0.097,,,0.05,,0.328,,,,,,,1.431,,0.272,,0.002,0.014,,0.103,,8.9e-05,,7.4,10.5,,,,25.0,,,,,0.6,,16.4,8.9
LAGO KASUMIGAURA,1992-06-10,0.019,,,0.28,,0.381,,,,,,,1.392,,0.374,,0.013,0.031,,0.065,,3.4e-05,,5.6,7.5,,,,8.8,,,,,1.4,,22.5,8.2
LAGO KASUMIGAURA,1992-07-08,0.071,,,0.028,,0.216,,,,,,,1.175,,0.315,,0.002,0.014,,0.084,,7.000000000000001e-05,,8.6,11.7,,,,18.2,,,,,0.45,,23.0,9.5
LAGO KASUMIGAURA,1992-07-22,,,,0.014,,0.002,,,,,,,1.294,,0.386,,0.003,0.02,,0.12,,0.0001,,,13.0,,,,,,,,,0.35,,26.3,9.3
LAGO KASUMIGAURA,1992-08-05,0.126,,,0.079,,0.052,,,,,,,1.644,,0.453,,0.099,0.12,,0.226,,0.000106,,12.3,8.8,,,,23.9,,,,,0.4,,25.2,8.4
LAGO KASUMIGAURA,1992-08-24,,,,0.015,,0.003,,,,,,,1.02,,0.37,,0.052,0.073,,0.14,,6.7e-05,,,7.3,,,,,,,,,0.55,,28.7,8.2
LAGO KASUMIGAURA,1992-09-09,0.144,,,0.021,,,,,,,,,1.464,,0.471,,0.043,0.062,,0.159,,9.7e-05,,21.9,11.6,,,,22.7,,,,,0.55,,26.1,9.2
LAGO KASUMIGAURA,1992-09-22,,,,0.012,,0.001,,,,,,,1.68,,0.549,,0.027,0.048,,0.123,,7.5e-05,,,9.7,,,,,,,,,0.5,,22.3,8.5
LAGO KASUMIGAURA,1992-10-07,0.09,,,0.012,,0.003,,,,,,,1.648,,0.506,,0.023,0.041,,0.178,,0.00013700000000000002,,11.0,,,,,28.4,,,,,0.5,,,8.1
LAGO KASUMIGAURA,1992-10-27,,,,0.056,,0.474,,,,,,,1.794,,0.171,,0.002,0.016,,0.135,,0.00011899999999999999,,11.0,11.2,,,,,,,,,0.35,,17.5,8.4
LAGO KASUMIGAURA,1992-11-11,0.078,,,0.102,,0.386,,,,,,,1.902,,0.404,,0.005,0.016,,0.139,,0.000123,,8.4,9.7,,,,31.0,,,,,0.45,,13.8,7.5
LAGO KASUMIGAURA,1992-11-25,,,,0.013,,0.588,,,,,,,2.125,,0.326,,0.002,0.013,,0.136,,0.000123,,,11.6,,,,,,,,,0.55,,12.3,8.1
LAGO KASUMIGAURA,1992-12-09,0.066,,,0.011,,0.641,,,,,,,2.006,,0.451,,0.001,0.013,,0.109,,9.6e-05,,7.8,12.5,,,,19.5,,,,,0.75,,10.4,8.3
LAGO KASUMIGAURA,1993-01-06,0.059,,,0.023,,1.172,,,,,,,2.138,,0.309,,0.002,0.017,,0.077,,5.9999999999999995e-05,,8.8,,,,,14.3,,,,,1.0,,6.2,9.0
LAGO KASUMIGAURA,1993-02-10,0.068,,,0.026,,0.758,,,,,,,1.747,,0.322,,0.002,0.015,,0.095,,8e-05,,7.0,13.0,,,,19.6,,,,,0.75,,6.5,8.3
LAGO KASUMIGAURA,1993-03-10,0.082,,,0.018,,0.595,,,,,,,1.758,,0.961,,0.001,0.014,,0.099,,8.5e-05,,7.3,12.6,,,,22.6,,,,,0.8,,7.9,8.5
LAGO KASUMIGAURA,1993-04-07,0.166,,,0.013,,0.059,,,,,,,1.75,,0.324,,0.001,0.012,,0.169,,0.000157,,10.3,12.0,,,,35.5,,,,,0.55,,11.9,9.3
LAGO KASUMIGAURA,1993-05-12,0.08,,,0.025,,,,,,,,,1.256,,,,0.003,0.019,,0.132,,0.00011300000000000001,,9.9,14.1,,,,22.5,,,,,0.65,,18.5,9.4
LAGO KASUMIGAURA,1993-06-08,0.105,,,0.015,,0.001,,,,,,,1.204,,0.334,,0.001,0.019,,0.163,,0.00014399999999999998,,12.5,13.6,,,,28.9,,,,,0.6,,21.2,9.3
LAGO KASUMIGAURA,1993-07-07,0.099,,,0.118,,0.052,,,,,,,1.469,,0.292,,0.013,0.028,,0.126,,9.800000000000001e-05,,7.9,9.9,,,,20.9,,,,,0.65,,21.5,8.6
LAGO KASUMIGAURA,1993-08-11,0.129,,,0.302,,0.418,,,,,,,2.3,,0.302,,0.056,0.074,,0.173,,9.900000000000001e-05,,8.5,8.6,,,,29.6,,,,,0.5,,22.5,7.7
LAGO KASUMIGAURA,1993-09-08,0.049,,,0.667,,0.53,,,,,,,1.952,,0.364,,0.013,0.084,,0.135,,5.1e-05,,5.7,7.4,,,,11.7,,,,,0.85,,23.2,7.1
LAGO KASUMIGAURA,1993-10-06,0.055,,,0.106,,0.785,,,,,,,1.849,,0.427,,0.021,0.037,,0.112,,7.5e-05,,6.4,8.3,,,,15.9,,,,,0.8,,19.9,7.9
LAGO KASUMIGAURA,1993-11-10,0.056,,,0.083,,0.742,,,,,,,1.823,,0.321,,0.007,0.02,,0.119,,9.900000000000001e-05,,6.7,8.4,,,,23.6,,,,,0.65,,14.2,8.4
LAGO KASUMIGAURA,1993-12-08,0.04,,,0.012,,0.822,,,,,,,1.904,,0.371,,0.001,0.013,,0.075,,6.2e-05,,6.0,10.2,,,,14.1,,,,,0.85,,9.3,8.6
LAGO KASUMIGAURA,1994-01-12,0.02,,,0.037,,0.974,,,,,,,1.638,,0.301,,0.01,0.01,,0.051,,4.1e-05,,4.8,6.4,,,,8.0,,,,,1.3,,5.5,8.7
LAGO KASUMIGAURA,1994-02-09,0.067,,,0.014,,0.685,,,,,,,1.388,,0.114,,0.002,0.012,,0.1,,8.8e-05,,7.1,17.0,,,,11.3,,,,,1.0,,5.0,
LAGO KASUMIGAURA,1994-03-09,0.051,,,0.017,,0.837,,,,,,,1.544,,0.345,,0.001,0.019,,0.086,,6.7e-05,,6.2,13.9,,,,14.8,,,,,0.75,,7.5,9.5
LAGO KASUMIGAURA,1994-04-06,0.077,,,0.028,,0.701,,,,,,,2.102,,0.347,,0.002,0.017,,0.128,,0.000111,,8.2,,,,,21.5,,,,,0.75,,14.3,
LAGO KASUMIGAURA,1994-05-11,0.087,,,0.014,,0.003,,,,,,,1.117,,0.351,,0.001,0.016,,0.133,,0.00011700000000000001,,8.4,10.5,,,,29.4,,,,,0.65,,19.3,10.0
LAGO KASUMIGAURA,1994-06-08,0.068,,,0.02,,0.001,,,,,,,1.159,,0.363,,0.033,0.046,,0.147,,0.000101,,8.5,11.4,,,,22.6,,,,,0.7,,22.7,
LAGO KASUMIGAURA,1994-07-06,0.061,,,0.011,,,,,,,,,1.03,,0.44,,0.025,0.041,,0.117,,7.6e-05,,10.0,12.8,,,,15.8,,,,,0.85,,27.0,9.3
LAGO KASUMIGAURA,1994-08-10,0.099,,,0.014,,,,,,,,,1.332,,0.455,,0.01,0.262,,0.37,,0.000108,,10.6,9.0,,,,21.9,,,,,0.6,,31.0,8.8
LAGO KASUMIGAURA,1994-09-07,0.057,,,0.012,,,,,,,,,1.297,,0.626,,0.017,0.129,,0.226,,9.7e-05,,10.4,7.7,,,,19.2,,,,,0.7,,28.0,8.8
LAGO KASUMIGAURA,1994-10-12,0.074,,,0.021,,0.731,,,,,,,1.502,,0.27,,0.02,0.023,,0.091,,6.8e-05,,8.0,10.0,,,,18.4,,,,,0.85,,21.2,9.2
LAGO KASUMIGAURA,1994-11-09,0.084,,,0.02,,0.333,,,,,,,1.401,,0.436,,0.002,0.019,,0.1,,8.1e-05,,7.7,12.2,,,,15.7,,,,,0.9,,14.1,9.4
LAGO KASUMIGAURA,1994-12-07,0.047,,,0.054,,0.241,,,,,,,1.288,,0.423,,0.005,0.021,,0.114,,9.3e-05,,7.3,10.2,,,,24.4,,,,,0.55,,9.7,8.3
LAGO KASUMIGAURA,1995-01-11,0.025,,,0.122,,0.497,,,,,,,1.576,,0.44,,0.011,0.037,,0.139,,0.000102,,7.2,12.3,,,,26.8,,,,,0.55,,6.4,8.5
LAGO KASUMIGAURA,1995-02-08,0.031,,,0.031,,0.574,,,,,,,1.51,,0.412,,0.002,0.02,,0.099,,7.9e-05,,6.7,14.1,,,,17.8,,,,,0.7,,4.2,9.0
LAGO KASUMIGAURA,1995-03-08,0.057,,,0.01,,0.184,,,,,,,1.397,,0.455,,0.001,0.014,,0.088,,7.4e-05,,8.8,14.6,,,,17.8,,,,,0.75,,7.4,9.4
LAGO KASUMIGAURA,1995-04-12,0.108,,,0.021,,0.012,,,,,,,1.645,,0.405,,0.002,0.016,,0.126,,0.00011,,5.0,12.0,,,,20.0,,,,,0.6,,12.9,9.2
LAGO KASUMIGAURA,1995-05-10,0.118,,,0.017,,0.003,,,,,,,1.506,,0.459,,0.002,0.018,,0.125,,0.000107,,6.1,13.1,,,,21.4,,,,,0.7,,18.5,9.3
LAGO KASUMIGAURA,1995-06-07,0.058,,,0.342,,0.099,,,,,,,1.729,,0.38,,0.021,0.036,,0.136,,0.0001,,5.9,7.5,,,,27.8,,,,,0.65,,20.6,9.3
